ax,ay,az,temp
1.85,-9.32,-3.45,31.37
-2.72,-11.49,-3.57,31.3
-1.35,-8.73,-4.63,31.29
0.21,-6.56,-3.21,31.3
-0.25,-8.0,-2.61,31.26
-2.41,-11.0,-2.57,31.28
-2.3,-10.54,-4.32,31.32
-0.16,-7.4,-3.52,31.28
-0.18,-6.07,-2.84,31.24
-0.58,-8.84,-2.24,31.3
-0.68,-10.78,-3.02,31.3
-2.53,-9.02,-5.43,31.26
-0.76,-8.34,-4.55,31.27
0.79,-9.77,-4.63,31.27
-0.4,-11.0,-3.03,31.27
-2.48,-12.14,-4.28,31.25
-1.05,-8.3,-4.95,31.24
-0.06,-6.48,-3.17,31.28
-1.96,-7.68,-2.36,31.27
0.32,-10.67,-2.36,31.28
1.24,-9.98,-3.55,31.29
-3.5,-8.71,-3.6,31.32
-0.47,-6.65,-3.13,31.26
1.11,-7.55,-1.29,31.27
-3.01,-9.54,-3.68,31.31
-0.58,-10.88,-4.1,31.28
0.14,-8.14,-2.15,31.26
-3.59,-6.55,-2.41,31.26
-0.22,-7.17,-3.42,31.32
-0.06,-9.42,-3.86,31.26
-2.2,-9.33,-4.21,31.29
-2.96,-8.84,-3.8,31.27
0.4,-6.8,-5.24,31.27
-1.92,-8.0,-2.49,31.29
-3.55,-10.44,-3.47,31.22
0.9,-10.28,-6.23,31.29
-2.62,-9.88,-4.92,31.28
-3.58,-6.48,-7.3,31.26
-0.94,-9.73,-1.79,31.27
0.29,-9.99,-3.36,31.33
-1.0,-11.31,-4.61,31.24
0.17,-10.23,-5.81,31.27
-3.39,-9.39,-4.33,31.27
-5.03,-7.93,-3.66,31.26
1.54,-9.67,-5.07,31.25
3.25,-9.81,-4.29,31.27
-2.53,-9.52,-3.39,31.29
-4.29,-9.02,-4.18,31.26
-2.21,-6.14,-4.99,31.21
-0.4,-7.01,-0.7,31.25
-1.73,-10.36,-3.54,31.23
-2.4,-9.78,-6.15,31.29
-2.13,-10.05,-3.58,31.29
-1.73,-7.55,-3.72,31.26
-2.98,-8.3,-3.02,31.29
-2.37,-7.6,-3.61,31.25
-0.24,-7.35,-3.02,31.26
-3.34,-10.11,-2.63,31.3
-1.63,-8.92,-5.12,31.27
-0.86,-9.07,-3.11,31.28
-1.45,-6.95,-5.09,31.24
-4.5,-9.5,-3.04,31.27
-2.61,-10.11,-6.6,31.29
1.5,-10.66,-5.19,31.27
-2.7,-9.54,-3.69,31.27
-2.83,-8.18,-3.95,31.28
-1.39,-8.85,-5.02,31.27
-2.05,-10.2,-4.91,31.3
-0.18,-10.43,-4.93,31.31
-0.97,-11.41,-4.02,31.26
-1.26,-8.2,-5.42,31.26
-3.86,-8.55,-4.69,31.29
-0.57,-9.84,-4.43,31.25
1.57,-10.57,-2.95,31.28
-0.35,-8.84,-3.39,31.31
1.43,-11.94,-3.6,31.3
0.19,-9.06,-3.27,31.26
-4.09,-8.47,-2.95,31.27
-1.57,-8.46,-4.69,31.28
1.7,-8.94,-2.6,31.31
-1.96,-9.03,-1.97,31.26
-1.63,-11.08,-2.06,31.27
0.53,-8.66,-3.82,31.27
-1.66,-5.59,-4.17,31.27
-1.92,-8.42,-3.15,31.29
-2.94,-10.52,-2.36,31.27
-0.24,-9.64,-4.45,31.26
0.59,-8.58,-5.07,31.28
-3.03,-8.49,-5.37,31.27
-2.24,-9.5,-2.54,31.27
-1.76,-9.66,-4.05,31.32
-0.13,-9.87,-5.46,31.28
-2.55,-10.52,-4.47,31.31
-3.21,-7.81,-5.77,31.29
0.15,-9.46,-4.67,31.27
-0.66,-9.35,-4.11,31.3
-1.51,-11.13,-3.58,31.32
-1.87,-10.09,-4.15,31.31
-1.03,-7.61,-4.72,31.26
-0.78,-8.37,-4.14,31.26
0.24,-10.24,-3.82,31.25
1.05,-11.29,-3.07,31.26
-1.27,-8.91,-4.24,31.26
-3.83,-7.8,-3.36,31.3
0.65,-8.71,-4.25,31.27
2.22,-9.13,-3.49,31.27
-2.67,-10.73,-2.72,31.23
-1.13,-9.74,-3.81,31.34
-0.76,-7.77,-3.6,31.32
-0.72,-6.66,-2.43,31.27
1.08,-8.85,-1.05,31.31
-0.57,-10.71,-2.89,31.27
-1.39,-7.33,-3.81,31.28
0.18,-8.99,-4.09,31.28
1.38,-10.05,-3.39,31.3
-1.47,-11.19,-3.04,31.25
-2.07,-6.79,-4.23,31.29
-1.15,-7.24,-4.36,31.29
0.35,-8.14,-1.77,31.27
-2.41,-10.14,-2.67,31.26
-4.7,-10.41,-4.46,31.27
-1.16,-7.96,-5.06,31.29
1.32,-6.22,-4.94,31.31
-2.71,-9.64,-1.76,31.3
-2.24,-10.7,-3.74,31.28
-1.28,-9.91,-6.05,31.27
-2.54,-7.83,-6.45,31.27
-2.34,-7.75,-4.16,31.24
-2.9,-9.78,-3.0,31.31
-0.37,-9.18,-5.62,31.29
-0.52,-11.3,-5.75,31.31
-0.57,-8.65,-7.92,31.29
0.4,-9.16,-3.85,31.29
-1.45,-11.81,-1.77,31.29
-1.98,-10.08,-3.89,31.27
-1.31,-6.35,-2.19,31.25
-1.23,-7.48,-3.79,31.28
-0.07,-9.3,-3.1,31.29
-0.56,-11.31,-2.57,31.29
-2.09,-9.75,-4.1,31.32
-2.38,-7.92,-5.6,31.25
-0.16,-7.67,-2.86,31.31
-1.52,-8.63,-1.44,31.29
-2.94,-10.63,-2.34,31.3
-0.05,-8.26,-6.13,31.3
-0.63,-7.55,-3.6,31.29
-2.75,-7.74,-3.27,31.27
-2.19,-10.33,-2.47,31.3
-0.12,-9.68,-6.34,31.27
-2.81,-10.11,-6.38,31.28
-1.4,-8.42,-3.49,31.29
-3.22,-6.32,-1.53,31.29
-0.17,-8.53,-3.56,31.33
-1.42,-9.48,-6.19,31.29
-3.88,-10.51,-5.74,31.31
-2.36,-10.83,-4.94,31.29
-0.97,-7.63,-4.38,31.29
-2.05,-7.9,-2.7,31.29
-3.39,-10.77,-3.66,31.27
0.69,-10.96,-8.37,31.28
-1.13,-9.62,-5.53,31.32
-3.02,-8.79,-3.16,31.31
-1.12,-9.06,-3.76,31.28
-0.78,-9.25,-3.45,31.3
1.05,-10.41,-6.21,31.27
-1.17,-10.9,-3.56,31.24
-1.7,-8.98,-4.11,31.27
-1.36,-7.81,-3.94,31.26
0.55,-8.64,-5.04,31.25
0.15,-10.5,-2.67,31.25
-2.01,-8.67,-2.96,31.28
-1.03,-11.48,-2.78,31.29
-1.76,-9.5,-3.76,31.24
-3.18,-8.11,-5.87,31.29
-0.98,-6.61,-5.71,31.26
-1.64,-9.0,-2.55,31.24
-1.84,-10.74,-3.9,31.3
-0.78,-11.36,-4.58,31.32
-0.26,-10.52,-6.91,31.28
-2.29,-7.88,-4.92,31.29
-3.23,-8.5,-1.95,31.26
0.77,-10.13,-4.13,31.31
0.45,-11.05,-7.7,31.28
-1.83,-10.5,-5.14,31.27
-1.57,-8.24,-4.13,31.27
-2.08,-8.7,-0.78,31.28
0.71,-9.39,-4.82,31.29
-0.44,-10.44,-4.6,31.3
-2.16,-10.37,-2.56,31.27
-0.94,-8.72,-4.54,31.28
1.82,-8.37,-4.03,31.27
-0.84,-11.17,-5.8,31.27
-0.75,-12.11,-3.46,31.29
-1.19,-9.86,-5.73,31.34
-2.9,-6.61,-3.71,31.26
-0.65,-8.85,-3.33,31.32
1.41,-11.51,-2.98,31.33
-0.89,-11.05,-3.57,31.31
-2.96,-7.88,-4.18,31.28
0.0,-7.01,-2.39,31.28
0.31,-7.77,-2.85,31.29
-2.13,-8.83,-2.01,31.28
-1.84,-11.15,-3.24,31.26
0.04,-6.36,-3.03,31.31
-2.35,-7.18,-2.16,31.3
-0.17,-7.91,-2.5,31.24
-1.33,-11.65,-4.47,31.29
-1.77,-9.17,-4.46,31.31
-0.12,-11.2,-1.27,31.23
-2.75,-10.19,-1.38,31.27
-2.13,-7.14,-6.23,31.29
1.64,-8.07,-3.85,31.27
-1.05,-9.28,-2.49,31.29
-3.57,-11.07,-2.59,31.25
-1.06,-8.06,-4.21,31.25
-0.32,-5.95,-6.69,31.26
-4.34,-7.53,-1.96,31.24
-4.01,-11.84,-3.57,31.27
2.44,-10.38,-4.76,31.27
-3.32,-8.67,-5.63,31.28
-1.3,-6.65,-5.48,31.28
-1.69,-9.92,-1.87,31.22
-1.46,-9.85,-4.38,31.32
-0.79,-11.17,-5.47,31.26
-0.41,-9.65,-4.8,31.28
-1.12,-7.82,-3.21,31.31
-5.78,-9.66,-1.51,31.3
3.63,-9.12,-7.23,31.24
-4.24,-7.73,-3.97,31.27
-4.2,-9.68,-3.78,31.3
3.18,-8.47,-5.67,31.28
0.49,-9.38,-2.87,31.26
-5.71,-11.47,-2.66,31.28
-0.19,-9.08,-6.27,31.29
-0.34,-7.82,-2.74,31.23
-2.05,-7.73,-3.0,31.27
-0.87,-11.95,-0.94,31.28
0.34,-10.06,-5.53,31.29
-2.98,-7.24,-4.38,31.28
-2.0,-8.69,-2.08,31.27
1.43,-7.39,-3.1,31.3
-1.81,-10.78,-1.91,31.29
-1.53,-10.01,-3.56,31.26
0.36,-7.09,-4.91,31.29
-1.51,-7.12,-2.33,31.3
-4.58,-9.62,-2.46,31.27
-1.51,-11.31,-4.22,31.23
-1.21,-9.93,-4.27,31.29
-1.81,-5.94,-3.71,31.33
-3.15,-8.34,-2.02,31.3
-1.02,-10.24,-4.38,31.3
0.17,-10.03,-6.09,31.25
-3.14,-9.17,-4.78,31.28
-1.94,-8.47,-4.81,31.25
-0.66,-9.99,-1.45,31.29
-3.21,-9.04,-4.31,31.27
-0.62,-10.26,-3.94,31.3
0.6,-12.46,-4.08,31.25
-1.26,-7.64,-6.65,31.27
-2.25,-7.73,-3.4,31.29
1.14,-11.18,-3.0,31.24
-0.57,-10.68,-5.74,31.24
-2.54,-9.48,-4.1,31.3
-1.22,-9.72,-1.99,31.28
-2.41,-7.75,-4.07,31.32
0.89,-7.93,-4.18,31.32
0.16,-9.74,-2.9,31.26
-0.98,-11.12,-2.14,31.29
-2.87,-7.86,-3.22,31.31
-1.34,-7.78,-3.41,31.32
1.36,-8.69,-3.54,31.3
0.03,-9.47,-2.23,31.31
-4.65,-10.63,-3.02,31.32
-2.75,-7.52,-5.19,31.31
-0.15,-5.95,-2.93,31.29
-3.24,-8.14,-3.08,31.28
-2.06,-11.46,-4.27,31.31
0.07,-9.06,-4.28,31.29
-4.98,-8.42,-1.97,31.29
-0.96,-7.11,-4.22,31.24
0.41,-10.07,-4.3,31.3
-3.3,-10.05,-4.63,31.32
-2.94,-11.64,-5.67,31.28
-0.57,-9.0,-5.62,31.27
-1.19,-6.65,-3.12,31.26
-1.38,-11.08,-3.11,31.27
-2.26,-7.46,-2.13,31.3
-3.21,-7.16,-3.74,31.3
2.16,-7.31,-3.97,31.27
-0.9,-9.66,-3.23,31.27
-4.55,-10.46,-4.85,31.32
-2.29,-9.4,-4.69,31.27
0.57,-6.42,-4.86,31.3
-2.09,-6.98,-1.37,31.29
-3.85,-11.74,-3.42,31.28
1.24,-9.75,-7.71,31.3
-0.88,-8.09,-6.05,31.25
-4.11,-8.77,-3.02,31.27
-3.54,-10.46,-4.23,31.28
-0.98,-10.5,-4.65,31.33
-0.44,-10.09,-4.79,31.29
-0.63,-10.61,-5.91,31.29
-2.32,-8.35,-4.07,31.29
-1.9,-9.63,-2.55,31.32
1.33,-10.21,-6.38,31.33
-3.09,-12.26,-3.94,31.32
-1.31,-8.4,-5.64,31.29
-1.6,-7.15,-2.94,31.31
1.34,-9.69,-3.44,31.29
1.4,-11.25,-6.32,31.27
-1.95,-9.44,-1.85,31.3
-3.68,-8.09,-4.24,31.29
-1.43,-8.15,-4.0,31.28
1.32,-9.93,-4.56,31.26
-2.06,-9.35,-3.11,31.34
-2.54,-10.7,-2.16,31.32
-1.2,-6.56,-4.69,31.31
-0.21,-7.73,-2.3,31.27
-2.05,-9.23,-2.27,31.28
-1.55,-11.5,-3.66,31.29
-0.85,-8.82,-3.35,31.3
-2.08,-6.59,-4.97,31.28
-0.9,-7.48,-2.04,31.29
-2.91,-9.08,-5.04,31.29
-0.92,-8.27,-5.28,31.28
-2.14,-7.77,-3.34,31.31
-2.25,-9.27,-3.8,31.26
2.04,-11.54,-6.31,31.29
0.41,-10.29,-4.32,31.31
-2.12,-8.18,-2.99,31.27
-4.8,-8.2,-3.64,31.3
2.06,-10.02,-4.18,31.3
3.96,-9.08,-4.27,31.28
-3.27,-10.25,-1.16,31.3
-2.24,-10.75,-1.97,31.29
-3.4,-7.06,-3.46,31.26
1.77,-8.42,-3.76,31.27
1.42,-7.35,-4.52,31.31
-2.53,-11.18,-1.44,31.29
-3.17,-8.78,-3.9,31.27
-1.31,-7.19,-4.38,31.27
-0.03,-6.86,-2.49,31.25
-3.25,-10.31,-1.89,31.29
-2.57,-9.7,-4.67,31.23
-1.57,-9.1,-4.77,31.28
-1.72,-6.53,-3.74,31.27
-3.26,-8.98,-2.41,31.31
-1.27,-9.48,-5.08,31.3
-0.05,-11.39,-5.27,31.27
-2.56,-9.56,-5.2,31.29
-3.59,-8.19,-4.79,31.29
-2.55,-9.92,-3.59,31.31
0.33,-8.88,-5.26,31.29
-0.29,-11.51,-5.1,31.3
-0.38,-9.66,-4.1,31.28
-2.69,-9.2,-3.37,31.27
-3.38,-7.92,-3.62,31.29
2.68,-9.09,-5.52,31.33
1.44,-10.86,-3.29,31.27
-2.97,-10.14,-3.91,31.29
-4.56,-8.55,-4.0,31.29
1.59,-7.85,-5.17,31.31
1.8,-8.53,-2.5,31.3
-3.0,-12.1,-1.66,31.29
-2.41,-10.62,-4.66,31.31
-0.55,-9.11,-5.2,31.26
-2.63,-7.69,-6.17,31.27
-2.38,-9.13,-2.49,31.31
0.43,-10.58,-3.57,31.3
-0.68,-11.06,-3.98,31.32
-1.4,-9.92,-5.66,31.28
-1.86,-8.25,-5.27,31.24
-0.69,-8.13,-1.71,31.28
0.32,-10.95,-3.7,31.31
-0.06,-10.81,-5.03,31.31
-2.04,-9.44,-4.04,31.32
-2.68,-6.74,-3.27,31.28
-0.38,-9.03,-1.69,31.35
0.87,-10.84,-3.76,31.27
-0.08,-10.51,-3.41,31.28
-1.76,-8.52,-4.09,31.3
-1.69,-6.42,-3.59,31.34
0.84,-7.51,-1.33,31.33
-0.56,-9.57,-2.51,31.29
-0.21,-11.13,-3.94,31.25
-2.16,-7.8,-2.15,31.31
-2.17,-7.11,-2.6,31.34
0.87,-7.08,-2.24,31.29
-1.41,-9.25,-2.99,31.28
-2.21,-9.31,-4.13,31.29
-2.46,-9.38,-4.08,31.25
-1.07,-7.34,-3.95,31.29
-1.42,-8.04,-2.71,31.3
-2.5,-11.0,-4.56,31.29
0.35,-10.55,-5.91,31.32
-2.02,-7.75,-5.25,31.26
-4.3,-8.67,-4.85,31.27
-1.27,-9.9,-3.55,31.24
1.6,-10.23,-4.16,31.29
-1.71,-10.72,-4.34,31.29
-3.39,-9.5,-6.26,31.27
-2.3,-8.99,-4.78,31.28
-0.98,-7.88,-3.76,31.28
-3.08,-8.49,-7.08,31.29
-1.07,-7.89,-4.42,31.31
-0.78,-8.71,-3.83,31.3
-2.16,-9.72,-3.07,31.31
-1.04,-11.31,-4.77,31.32
-1.52,-9.68,-6.0,31.29
-0.71,-7.68,-5.11,31.25
-2.8,-8.99,-3.4,31.26
0.36,-10.38,-4.88,31.29
0.11,-11.06,-4.78,31.34
-2.9,-10.14,-5.28,31.26
-1.53,-6.77,-4.47,31.32
-1.85,-9.3,-1.74,31.36
-0.1,-10.81,-6.16,31.28
-0.36,-11.57,-3.01,31.28
-1.15,-9.32,-4.02,31.32
-2.5,-6.35,-4.95,31.33
-0.08,-8.33,-3.16,31.29
1.11,-10.25,-1.41,31.29
0.97,-9.35,-3.11,31.27
-3.97,-7.62,-3.96,31.28
-1.07,-8.53,-3.12,31.29
2.02,-9.59,-2.94,31.29
-0.92,-9.93,-3.17,31.3
-0.79,-10.02,-2.55,31.24
-1.02,-7.7,-3.73,31.26
-2.41,-7.86,-2.25,31.29
0.02,-8.05,-3.06,31.31
-0.47,-11.26,-1.8,31.31
-1.43,-9.75,-2.94,31.29
-3.96,-7.52,-5.59,31.27
-1.35,-8.64,-4.92,31.27
-1.76,-8.1,-2.3,31.29
-2.25,-9.55,-3.95,31.26
-1.35,-9.32,-5.96,31.28
-2.1,-8.01,-6.19,31.29
-2.0,-7.92,-5.01,31.28
-2.01,-9.98,-2.37,31.31
-0.79,-7.99,-1.59,31.26
-5.41,-8.04,-2.6,31.26
-1.55,-12.12,-6.15,31.28
-0.82,-9.62,-3.23,31.29
-0.72,-5.9,-2.73,31.26
1.59,-8.88,-1.81,31.28
-2.72,-10.14,-4.98,31.28
-1.87,-9.95,-6.84,31.27
-1.94,-9.71,-5.65,31.27
-2.05,-7.8,-3.3,31.26
-2.02,-7.72,-3.03,31.27
-2.46,-9.39,-4.56,31.28
1.32,-11.56,-7.4,31.27
-0.65,-9.48,-4.98,31.24
-5.91,-8.03,-2.4,31.28
1.54,-10.61,-4.62,31.27
-0.67,-9.46,-5.3,31.29
-2.08,-7.25,-3.91,31.34
1.38,-12.51,-3.09,31.31
-0.83,-8.49,-4.85,31.29
-5.21,-5.58,-4.15,31.33
-1.74,-9.63,-3.09,31.36
-0.35,-9.41,-5.45,31.27
-1.44,-9.81,-5.05,31.29
-0.74,-9.86,-4.11,31.29
0.43,-7.46,-2.76,31.28
-0.62,-8.03,-3.34,31.28
-4.54,-10.31,-3.4,31.29
-0.64,-11.53,-4.45,31.27
0.48,-9.4,-6.48,31.26
-1.96,-7.64,-5.36,31.27
-2.15,-8.61,-4.13,31.31
-1.0,-10.12,-3.55,31.28
0.02,-10.92,-4.26,31.25
0.02,-10.3,-5.38,31.31
-1.61,-7.93,-4.81,31.32
-3.67,-7.41,-2.55,31.3
1.74,-10.31,-4.53,31.31
3.79,-11.09,-3.37,31.26
-4.49,-9.46,-0.73,31.3
-2.36,-8.28,-3.32,31.3
2.23,-8.72,-3.92,31.31
-0.09,-7.9,-3.38,31.28
-3.55,-10.8,-2.7,31.29
-0.15,-9.82,-4.85,31.29
-1.12,-6.69,-3.28,31.3
-2.09,-7.14,-2.89,31.31
0.56,-9.03,-3.68,31.27
-2.78,-11.58,-4.24,31.26
-2.04,-8.28,-4.1,31.26
-1.2,-6.08,-2.89,31.31
-0.54,-7.45,-1.75,31.29
1.99,-10.16,-1.6,31.29
-5.4,-11.05,-2.09,31.32
-1.99,-8.19,-3.7,31.27
1.6,-8.54,-7.75,31.3
-3.43,-7.53,-3.37,31.31
-2.78,-9.96,-3.29,31.31
-1.13,-7.93,-5.07,31.35
-1.92,-7.62,-5.55,31.25
-3.06,-10.35,-2.22,31.23
3.39,-10.65,-5.78,31.31
1.19,-10.18,-3.94,31.29
-5.88,-7.87,-3.64,31.28
-0.46,-8.23,-4.87,31.29
2.6,-9.26,-3.19,31.26
-0.65,-10.26,-4.11,31.24
-2.37,-10.57,-3.45,31.28
-0.85,-8.96,-4.89,31.3
-2.43,-6.5,-4.05,31.32
-0.55,-8.59,-2.98,31.29
4.62,-11.42,-2.43,31.27
0.62,-10.78,-2.89,31.29
-3.98,-8.57,-3.62,31.29
-0.17,-8.33,-4.19,31.31
2.02,-7.11,-1.82,31.27
-3.9,-9.65,0.87,31.29
0.34,-12.73,-2.78,31.3
-0.9,-8.89,-5.52,31.24
-4.14,-6.07,-5.35,31.29
-2.81,-7.47,-3.29,31.26
-1.21,-11.31,-3.77,31.31
-0.53,-10.6,-3.77,31.24
-1.94,-6.68,-3.2,31.31
-0.29,-6.91,-3.39,31.26
-3.18,-9.65,-3.22,31.25
-0.54,-10.54,-3.45,31.3
0.78,-8.72,-4.39,31.29
-1.44,-7.6,-3.72,31.31
-1.04,-7.24,-6.24,31.33
-2.48,-8.31,-4.09,31.3
-2.41,-10.85,-5.23,31.27
1.05,-11.24,-5.92,31.26
0.64,-8.86,-6.12,31.26
-3.76,-7.33,-0.89,31.27
-3.96,-9.23,-3.51,31.29
-2.39,-10.38,-2.11,31.28
-1.59,-11.5,-2.32,31.31
-1.68,-8.55,-3.19,31.27
-0.49,-7.12,-2.68,31.28
3.22,-7.85,-5.01,31.28
-0.51,-11.39,-1.46,31.32
-3.03,-10.88,-1.35,31.3
-0.05,-6.93,-2.53,31.24
-0.28,-7.51,-2.82,31.32
-2.55,-9.79,-3.68,31.24
-1.22,-9.89,-2.07,31.28
-3.22,-9.51,-2.06,31.27
-3.21,-6.89,-6.94,31.25
-0.4,-7.74,-5.76,31.26
-0.46,-8.9,-4.36,31.27
-1.52,-10.5,-2.73,31.25
-2.3,-11.11,-4.69,31.3
1.75,-8.12,-6.68,31.24
-1.63,-7.45,-2.33,31.3
-2.26,-8.2,-4.61,31.29
-0.03,-13.39,-2.91,31.27
1.73,-8.44,-3.78,31.22
-5.15,-5.99,-1.25,31.27
-1.44,-7.92,-2.88,31.27
1.71,-10.41,-3.65,31.24
-7.11,-8.46,-2.76,31.25
1.14,-8.7,-6.27,31.32
1.13,-7.51,-5.01,31.29
-5.43,-7.76,-2.83,31.26
0.15,-9.74,-4.12,31.27
-0.29,-11.03,-4.77,31.28
-4.85,-8.85,-3.09,31.29
-1.25,-9.38,-4.98,31.26
-0.04,-8.4,-6.53,31.29
-1.83,-8.69,-3.81,31.25
-0.22,-11.65,-3.21,31.27
-0.24,-9.59,-3.15,31.3
-1.79,-8.62,-1.62,31.24
0.18,-7.54,-3.29,31.26
-6.05,-6.55,-2.37,31.28
-3.5,-6.91,-2.87,31.29
-2.56,-10.95,-4.94,31.27
-0.3,-10.22,-5.34,31.28
0.17,-8.78,-5.11,31.26
-0.99,-7.11,-3.48,31.3
-0.99,-7.57,1.01,31.28
-4.63,-9.51,-4.53,31.3
-2.65,-7.77,-4.62,31.21
-0.9,-9.61,-3.63,31.25
-1.43,-6.65,-4.72,31.32
-4.75,-10.25,-3.7,31.27
3.68,-8.93,-5.84,31.29
-0.8,-13.65,-5.75,31.25
-4.38,-8.77,-6.11,31.28
0.46,-7.2,-4.37,31.32
-3.4,-10.48,-1.87,31.27
1.32,-8.85,-7.05,31.28
2.58,-10.89,-3.15,31.29
-3.63,-9.9,-4.3,31.24
-3.24,-7.51,-5.72,31.26
1.31,-8.2,-3.61,31.27
-0.42,-9.7,-3.22,31.28
-2.25,-11.46,-0.84,31.28
0.32,-8.58,-4.02,31.28
0.6,-7.2,-3.85,31.29
-3.63,-7.24,-1.36,31.27
-2.92,-8.53,-4.15,31.27
-1.08,-12.28,-5.36,31.25
-1.0,-7.36,-6.39,31.23
-2.46,-7.29,-2.02,31.23
-1.05,-10.57,-4.31,31.24
-3.14,-10.33,-3.58,31.29
-1.36,-8.08,-4.84,31.3
-0.81,-8.37,-3.85,31.25
0.34,-6.83,-6.18,31.26
0.3,-7.17,-3.53,31.25
-4.02,-9.62,-4.74,31.29
1.35,-11.85,-4.89,31.27
-2.2,-9.74,-3.28,31.27
-2.79,-10.14,-2.46,31.26
-2.55,-7.06,-3.99,31.23
2.29,-8.29,-4.25,31.26
-1.71,-8.53,-0.72,31.25
-3.51,-9.46,-4.47,31.28
-1.37,-9.21,-3.29,31.32
3.44,-7.95,-3.88,31.29
-4.09,-7.99,-1.8,31.25
-5.58,-10.31,-5.05,31.25
0.34,-11.03,-4.91,31.27
-2.95,-7.98,-3.62,31.24
-0.98,-7.73,-5.55,31.27
-0.67,-10.04,-3.4,31.27
-1.01,-9.5,-4.63,31.26
-0.2,-10.45,-5.56,31.24
0.34,-9.63,-4.39,31.27
-2.6,-7.94,-4.38,31.25
-4.89,-8.85,-1.25,31.29
1.31,-10.18,-5.07,31.25
-4.08,-9.73,-4.14,31.27
-1.28,-10.18,-0.83,31.29
-1.02,-7.2,-4.54,31.24
0.57,-7.94,-3.2,31.24
-1.42,-9.67,-3.88,31.27
-2.95,-12.34,-3.45,31.27
-2.94,-8.4,-5.08,31.26
-4.2,-5.79,-3.13,31.23
1.92,-5.26,-4.31,31.24
1.47,-11.13,-2.71,31.3
-6.76,-8.96,-3.61,31.25
-0.9,-7.78,-4.16,31.24
3.42,-7.3,-6.08,31.27
-6.58,-7.56,-2.23,31.25
-3.63,-10.49,-3.83,31.23
2.41,-11.56,-4.15,31.28
-2.47,-8.27,-3.97,31.22
-4.36,-7.24,-4.92,31.28
-3.27,-9.55,-3.24,31.25
-0.96,-10.43,-5.07,31.24
-0.23,-8.9,-6.33,31.23
-4.18,-9.9,-2.47,31.23
0.94,-7.68,-5.55,31.3
-0.05,-10.85,-3.07,31.26
-0.84,-8.49,-3.14,31.25
-2.66,-9.0,-1.63,31.29
-3.34,-8.52,-4.39,31.23
1.52,-7.05,-5.37,31.27
-0.1,-10.57,-2.63,31.29
-3.06,-11.22,-1.23,31.28
-0.95,-7.58,-3.99,31.28
0.14,-6.86,-4.7,31.27
-2.17,-8.17,-3.42,31.27
-1.68,-12.22,-1.3,31.24
0.24,-6.26,-5.62,31.3
-2.25,-7.77,-5.78,31.27
-0.77,-6.84,-2.36,31.29
0.57,-10.41,-4.92,31.25
-7.9,-6.04,-1.52,31.28
-0.63,-9.21,-4.11,31.26
4.15,-11.23,-4.59,31.25
-4.26,-7.9,-2.52,31.24
-2.34,-10.21,-3.94,31.27
-1.51,-8.64,-3.38,31.29
-2.0,-8.98,-3.47,31.26
0.35,-10.12,-3.17,31.28
-0.19,-10.81,-3.2,31.31
-2.57,-8.11,-4.56,31.29
-5.28,-5.08,-6.51,31.27
1.66,-9.41,-7.04,31.28
4.6,-11.75,-3.69,31.25
0.89,-9.31,-0.74,31.24
-4.8,-7.98,-2.81,31.27
1.62,-7.61,-3.88,31.27
-0.64,-9.57,-5.29,31.22
-6.88,-7.9,-1.06,31.27
0.59,-9.43,-5.24,31.3
-2.19,-11.74,-2.94,31.26
-0.81,-10.16,-2.36,31.29
-0.26,-8.75,-5.99,31.26
-1.22,-4.36,-5.09,31.31
-2.86,-9.5,-4.11,31.27
0.47,-12.22,-0.4,31.32
4.68,-12.55,-4.98,31.22
5.87,-9.3,-7.93,31.27
-3.97,-6.34,2.09,31.25
-9.22,-6.52,-2.48,31.24
-1.16,-10.29,-5.88,31.24
-2.12,-12.24,-5.29,31.32
-4.58,-6.21,-5.57,31.28
0.26,-6.55,-1.92,31.29
-0.32,-11.37,-3.63,31.22
-0.9,-8.88,-3.79,31.26
-3.03,-11.79,-4.02,31.24
-1.23,-8.37,-4.76,31.28
0.33,-9.53,-5.49,31.27
0.29,-8.76,-2.62,31.23
-0.95,-12.49,-2.73,31.27
-1.65,-10.23,-5.49,31.27
-0.53,-6.87,-5.47,31.29
2.28,-11.61,-2.45,31.27
-1.54,-11.99,0.13,31.3
1.49,-11.37,-2.22,31.25
-1.03,-10.17,-3.32,31.26
-6.25,-7.1,-4.75,31.29
2.68,-9.91,-6.11,31.29
2.34,-9.51,-1.74,31.29
-5.84,-8.66,-1.41,31.26
-0.45,-12.37,-3.43,31.25
-2.0,-6.84,-4.42,31.26
0.14,-6.81,-3.72,31.25
-1.19,-10.78,-3.73,31.28
-1.33,-11.6,-4.32,31.23
-2.83,-6.19,-3.34,31.27
5.71,-8.29,-1.18,31.27
-5.66,-5.21,-6.55,31.31
-3.53,-9.68,-7.59,31.27
-2.04,-7.26,-6.64,31.24
1.1,-10.17,-4.76,31.29
-2.21,-10.41,-1.64,31.27
-3.99,-7.73,-3.92,31.27
1.69,-9.62,-7.7,31.24
2.79,-6.86,-2.21,31.25
-3.9,-10.16,0.23,31.27
-1.48,-12.11,-2.72,31.26
-1.09,-7.59,-4.72,31.29
-0.38,-7.28,-3.11,31.29
-0.84,-9.88,-4.95,31.29
-9.59,-8.34,0.75,31.24
-2.79,-10.08,-7.5,31.3
